BEGIN
FIRSTNAME "Cherish"
LASTNAME "Janning"
EMAIL "cjanningae@arizona.edu"
POINTS 53
END

BEGIN
BARECODE 376
FIRSTNAME "Kylynn"
LASTNAME "Heibel"
EMAIL "kheibelaf@shop-pro.jp"
POINTS 22
END

BEGIN
BARECODE 377
FIRSTNAME "Cullen"
LASTNAME "Gabe"
EMAIL "cgabeag@msn.com"
POINTS 32
END

BEGIN
BARECODE 378
FIRSTNAME "Bianca"
LASTNAME "Gaitung"
EMAIL "bgaitungah@prnewswire.com"
POINTS 45
END

BEGIN
BARECODE 379
FIRSTNAME "Ebenezer"
LASTNAME "Ortas"
EMAIL "eortasai@chron.com"
POINTS 100
END

BEGIN
BARECODE 380
FIRSTNAME "Kinsley"
LASTNAME "Knoble"
EMAIL "kknobleaj@zdnet.com"
POINTS 20
END

BEGIN
BARECODE 381
FIRSTNAME "Anastassia"
LASTNAME "Carmen"
EMAIL "acarmenak@independent.co.uk"
POINTS 11
END

BEGIN
BARECODE 382
FIRSTNAME "Bunnie"
LASTNAME "Sebborn"
EMAIL "bsebbornal@biglobe.ne.jp"
POINTS 43
END

BEGIN
BARECODE 383
FIRSTNAME "Charlean"
LASTNAME "Furze"
EMAIL "cfurzeam@narod.ru"
POINTS 87
END

BEGIN
BARECODE 384
FIRSTNAME "Aubrette"
LASTNAME "Weir"
EMAIL "aweiran@drupal.org"
POINTS 49
END

BEGIN
BARECODE 385
FIRSTNAME "Jammie"
LASTNAME "Clarridge"
EMAIL "jclarridgeao@fda.gov"
POINTS 33
END

BEGIN
BARECODE 386
FIRSTNAME "Janeen"
LASTNAME "Thewless"
EMAIL "jthewlessap@geocities.jp"
POINTS 13
END

BEGIN
BARECODE 387
FIRSTNAME "Tadd"
LASTNAME "Tune"
EMAIL "ttuneaq@dailymotion.com"
POINTS 50
END

BEGIN
BARECODE 388
FIRSTNAME "Armand"
LASTNAME "Poulsum"
EMAIL "apoulsumar@webmd.com"
POINTS 49
END

BEGIN
BARECODE 389
FIRSTNAME "Alphonso"
LASTNAME "Gookey"
EMAIL "agookeyas@msu.edu"
POINTS 64
END

BEGIN
BARECODE 390
FIRSTNAME "Leora"
LASTNAME "Renehan"
EMAIL "lrenehanat@si.edu"
POINTS 66
END

BEGIN
BARECODE 391
FIRSTNAME "Katha"
LASTNAME "Bes"
EMAIL "kbesau@mapquest.com"
POINTS 90
END

BEGIN
BARECODE 392
FIRSTNAME "Opaline"
LASTNAME "Read"
EMAIL "oreadav@github.io"
POINTS 78
END

BEGIN
BARECODE 393
FIRSTNAME "Odessa"
LASTNAME "Elizabeth"
EMAIL "oelizabethaw@dyndns.org"
POINTS 100
END

BEGIN
BARECODE 394
FIRSTNAME "Arnaldo"
LASTNAME "Vernon"
EMAIL "avernonax@artisteer.com"
POINTS 83
END

BEGIN
BARECODE 395
FIRSTNAME "Theodoric"
LASTNAME "Hancock"
EMAIL "thancockay@opensource.org"
POINTS 99
END

BEGIN
BARECODE 396
FIRSTNAME "Jeannine"
LASTNAME "Scotting"
EMAIL "jscottingaz@de.vu"
POINTS 17
END

BEGIN
BARECODE 397
FIRSTNAME "Lucille"
LASTNAME "O'Teague"
EMAIL "loteagueb0@bloglines.com"
POINTS 93
END

BEGIN
BARECODE 398
FIRSTNAME "Aldridge"
LASTNAME "De Hailes"
EMAIL "adehailesb1@princeton.edu"
POINTS 19
END

BEGIN
BARECODE 399
FIRSTNAME "Darla"
LASTNAME "Bothen"
EMAIL "dbothenb2@twitter.com"
POINTS 52
END

BEGIN
BARECODE 400
FIRSTNAME "Moritz"
LASTNAME "Kuban"
EMAIL "mkubanb3@clickbank.net"
POINTS 45
END

BEGIN
BARECODE 401
FIRSTNAME "Inge"
LASTNAME "Podbury"
EMAIL "ipodburyb4@smugmug.com"
POINTS 76
END

BEGIN
BARECODE 402
FIRSTNAME "Ivie"
LASTNAME "Sanchiz"
EMAIL "isanchizb5@dailymail.co.uk"
POINTS 96
END

BEGIN
BARECODE 403
FIRSTNAME "Aimil"
LASTNAME "Glas"
EMAIL "aglasb6@shinystat.com"
POINTS 78
END

BEGIN
BARECODE 404
FIRSTNAME "Renado"
LASTNAME "Anscombe"
EMAIL "ranscombeb7@privacy.gov.au"
POINTS 41
END

BEGIN
BARECODE 405
FIRSTNAME "Evelyn"
LASTNAME "Albrooke"
EMAIL "ealbrookeb8@jigsy.com"
POINTS 42
END

BEGIN
BARECODE 406
FIRSTNAME "Anatola"
LASTNAME "Samett"
EMAIL "asamettb9@accuweather.com"
POINTS 29
END

BEGIN
BARECODE 407
FIRSTNAME "Sharyl"
LASTNAME "Domingues"
EMAIL "sdominguesba@addthis.com"
POINTS 90
END

BEGIN
BARECODE 408
FIRSTNAME "Carny"
LASTNAME "Muckleston"
EMAIL "cmucklestonbb@amazonaws.com"
POINTS 96
END

BEGIN
BARECODE 409
FIRSTNAME "Kitty"
LASTNAME "Davydkov"
EMAIL "kdavydkovbc@kickstarter.com"
POINTS 42
END

BEGIN
BARECODE 410
FIRSTNAME "Chelsie"
LASTNAME "Ballance"
EMAIL "cballancebd@theguardian.com"
POINTS 4
END

BEGIN
BARECODE 411
FIRSTNAME "Brendon"
LASTNAME "Kinneir"
EMAIL "bkinneirbe@alibaba.com"
POINTS 63
END

BEGIN
BARECODE 412
FIRSTNAME "Abramo"
LASTNAME "Yashnov"
EMAIL "ayashnovbf@livejournal.com"
POINTS 83
END

BEGIN
BARECODE 413
FIRSTNAME "Milka"
LASTNAME "Kiffin"
EMAIL "mkiffinbg@51.la"
POINTS 47
END

BEGIN
BARECODE 414
FIRSTNAME "Issy"
LASTNAME "Moro"
EMAIL "imorobh@ibm.com"
POINTS 58
END

BEGIN
BARECODE 415
FIRSTNAME "Luelle"
LASTNAME "Cords"
EMAIL "lcordsbi@themeforest.net"
POINTS 91
END

BEGIN
BARECODE 416
FIRSTNAME "Anetta"
LASTNAME "Helks"
EMAIL "ahelksbj@live.com"
POINTS 90
END

BEGIN
BARECODE 417
FIRSTNAME "Gery"
LASTNAME "Hulle"
EMAIL "ghullebk@mapy.cz"
POINTS 5
END

BEGIN
BARECODE 418
FIRSTNAME "Alfredo"
LASTNAME "Dmych"
EMAIL "admychbl@yellowpages.com"
POINTS 20
END

BEGIN
BARECODE 419
FIRSTNAME "Sauveur"
LASTNAME "Vasilevich"
EMAIL "svasilevichbm@apple.com"
POINTS 57
END

BEGIN
BARECODE 420
FIRSTNAME "Myrtie"
LASTNAME "MacGrath"
EMAIL "mmacgrathbn@china.com.cn"
POINTS 92
END

BEGIN
BARECODE 421
FIRSTNAME "Merle"
LASTNAME "Budgen"
EMAIL "mbudgenbo@icio.us"
POINTS 28
END

BEGIN
BARECODE 422
FIRSTNAME "Luca"
LASTNAME "Bollon"
EMAIL "lbollonbp@barnesandnoble.com"
POINTS 81
END

BEGIN
BARECODE 423
FIRSTNAME "Adaline"
LASTNAME "Boddam"
EMAIL "aboddambq@usnews.com"
POINTS 66
END

BEGIN
BARECODE 424
FIRSTNAME "Clarance"
LASTNAME "Logue"
EMAIL "cloguebr@ehow.com"
POINTS 51
END

BEGIN
BARECODE 425
FIRSTNAME "Ody"
LASTNAME "Pengilly"
EMAIL "opengillybs@sourceforge.net"
POINTS 73
END

BEGIN
BARECODE 426
FIRSTNAME "Scarface"
LASTNAME "Mathouse"
EMAIL "smathousebt@paginegialle.it"
POINTS 48
END

BEGIN
BARECODE 427
FIRSTNAME "Phil"
LASTNAME "Bampfield"
EMAIL "pbampfieldbu@histats.com"
POINTS 53
END

BEGIN
BARECODE 428
FIRSTNAME "Roberto"
LASTNAME "Oneil"
EMAIL "roneilbv@aboutads.info"
POINTS 49
END

BEGIN
BARECODE 429
FIRSTNAME "Dianne"
LASTNAME "Mosey"
EMAIL "dmoseybw@sogou.com"
POINTS 27
END

BEGIN
BARECODE 430
FIRSTNAME "Ardelle"
LASTNAME "Stonhewer"
EMAIL "astonhewerbx@umich.edu"
POINTS 39
END

BEGIN
BARECODE 431
FIRSTNAME "Yorker"
LASTNAME "Marcombe"
EMAIL "ymarcombeby@netlog.com"
POINTS 5
END

BEGIN
BARECODE 432
FIRSTNAME "Paton"
LASTNAME "Gregolin"
EMAIL "pgregolinbz@moonfruit.com"
POINTS 26
END

BEGIN
BARECODE 433
FIRSTNAME "Josee"
LASTNAME "Huffer"
EMAIL "jhufferc0@furl.net"
POINTS 14
END

BEGIN
BARECODE 434
FIRSTNAME "Shani"
LASTNAME "Gajownik"
EMAIL "sgajownikc1@kickstarter.com"
POINTS 97
END

BEGIN
BARECODE 435
FIRSTNAME "Ericha"
LASTNAME "Rimmington"
EMAIL "erimmingtonc2@bloglovin.com"
POINTS 12
END

BEGIN
BARECODE 436
FIRSTNAME "Cybill"
LASTNAME "Dye"
EMAIL "cdyec3@fda.gov"
POINTS 15
END

BEGIN
BARECODE 437
FIRSTNAME "Halette"
LASTNAME "Parren"
EMAIL "hparrenc4@reuters.com"
POINTS 33
END

BEGIN
BARECODE 438
FIRSTNAME "Kevyn"
LASTNAME "Wallenger"
EMAIL "kwallengerc5@slideshare.net"
POINTS 12
END

BEGIN
BARECODE 439
FIRSTNAME "Millard"
LASTNAME "Alleburton"
EMAIL "malleburtonc6@google.ca"
POINTS 23
END

BEGIN
BARECODE 440
FIRSTNAME "Shell"
LASTNAME "Gianuzzi"
EMAIL "sgianuzzic7@mediafire.com"
POINTS 79
END

BEGIN
BARECODE 441
FIRSTNAME "Freemon"
LASTNAME "Boykett"
EMAIL "fboykettc8@ameblo.jp"
POINTS 97
END

BEGIN
BARECODE 442
FIRSTNAME "Egon"
LASTNAME "Chalk"
EMAIL "echalkc9@cargocollective.com"
POINTS 32
END

BEGIN
BARECODE 443
FIRSTNAME "Valenka"
LASTNAME "Eskrigge"
EMAIL "veskriggeca@loc.gov"
POINTS 89
END

BEGIN
BARECODE 444
FIRSTNAME "Keriann"
LASTNAME "Vasiltsov"
EMAIL "kvasiltsovcb@de.vu"
POINTS 100
END

BEGIN
BARECODE 445
FIRSTNAME "Janina"
LASTNAME "Doughill"
EMAIL "jdoughillcc@list-manage.com"
POINTS 10
END

BEGIN
BARECODE 446
FIRSTNAME "Moe"
LASTNAME "Haylett"
EMAIL "mhaylettcd@bloglovin.com"
POINTS 97
END

BEGIN
BARECODE 447
FIRSTNAME "Kassie"
LASTNAME "Hendren"
EMAIL "khendrence@trellian.com"
POINTS 10
END

BEGIN
BARECODE 448
FIRSTNAME "Cinderella"
LASTNAME "Jarman"
EMAIL "cjarmancf@chron.com"
POINTS 85
END

BEGIN
BARECODE 449
FIRSTNAME "Jeremiah"
LASTNAME "Boscott"
EMAIL "jboscottcg@miibeian.gov.cn"
POINTS 67
END

BEGIN
BARECODE 450
FIRSTNAME "Gabbi"
LASTNAME "Slimmon"
EMAIL "gslimmonch@ftc.gov"
POINTS 16
END

BEGIN
BARECODE 451
FIRSTNAME "Gilbertine"
LASTNAME "Reaper"
EMAIL "greaperci@uol.com.br"
POINTS 67
END

BEGIN
BARECODE 452
FIRSTNAME "Noreen"
LASTNAME "Bools"
EMAIL "nboolscj@timesonline.co.uk"
POINTS 17
END

BEGIN
BARECODE 453
FIRSTNAME "Fernando"
LASTNAME "Been"
EMAIL "fbeenck@wikimedia.org"
POINTS 51
END

BEGIN
BARECODE 454
FIRSTNAME "Madalena"
LASTNAME "Bolletti"
EMAIL "mbolletticl@list-manage.com"
POINTS 29
END

BEGIN
BARECODE 455
FIRSTNAME "Allin"
LASTNAME "Sherr"
EMAIL "asherrcm@hubpages.com"
POINTS 72
END

BEGIN
BARECODE 456
FIRSTNAME "Jacenta"
LASTNAME "Aggio"
EMAIL "jaggiocn@hhs.gov"
POINTS 27
END

BEGIN
BARECODE 457
FIRSTNAME "Marcia"
LASTNAME "Conradie"
EMAIL "mconradieco@fda.gov"
POINTS 6
END

BEGIN
BARECODE 458
FIRSTNAME "Ibrahim"
LASTNAME "Ferencowicz"
EMAIL "iferencowiczcp@google.es"
POINTS 88
END

BEGIN
BARECODE 459
FIRSTNAME "Nicki"
LASTNAME "Ninnotti"
EMAIL "nninnotticq@apple.com"
POINTS 90
END

BEGIN
BARECODE 460
FIRSTNAME "Robb"
LASTNAME "Canape"
EMAIL "rcanapecr@sun.com"
POINTS 60
END

BEGIN
BARECODE 461
FIRSTNAME "Lurette"
LASTNAME "Hudless"
EMAIL "lhudlesscs@whitehouse.gov"
POINTS 52
END

BEGIN
BARECODE 462
FIRSTNAME "Jolynn"
LASTNAME "Manshaw"
EMAIL "jmanshawct@plala.or.jp"
POINTS 62
END

BEGIN
BARECODE 463
FIRSTNAME "Dagmar"
LASTNAME "Lindeman"
EMAIL "dlindemancu@google.pl"
POINTS 98
END

BEGIN
BARECODE 464
FIRSTNAME "Terence"
LASTNAME "Bradane"
EMAIL "tbradanecv@opera.com"
POINTS 13
END

BEGIN
BARECODE 465
FIRSTNAME "Dorie"
LASTNAME "Lisciardelli"
EMAIL "dlisciardellicw@wunderground.com"
POINTS 50
END

BEGIN
BARECODE 466
FIRSTNAME "Doroteya"
LASTNAME "Menichini"
EMAIL "dmenichinicx@studiopress.com"
POINTS 11
END

BEGIN
BARECODE 467
FIRSTNAME "Blinnie"
LASTNAME "Karp"
EMAIL "bkarpcy@wordpress.org"
POINTS 77
END

BEGIN
BARECODE 468
FIRSTNAME "Sayer"
LASTNAME "St. Louis"
EMAIL "sstlouiscz@chronoengine.com"
POINTS 45
END

BEGIN
BARECODE 469
FIRSTNAME "Gilberta"
LASTNAME "Snookes"
EMAIL "gsnookesd0@biblegateway.com"
POINTS 30
END

BEGIN
BARECODE 470
FIRSTNAME "Babs"
LASTNAME "Frankcomb"
EMAIL "bfrankcombd1@engadget.com"
POINTS 93
END

BEGIN
BARECODE 471
FIRSTNAME "Sandie"
LASTNAME "Gerdes"
EMAIL "sgerdesd2@purevolume.com"
POINTS 24
END

BEGIN
BARECODE 472
FIRSTNAME "Collen"
LASTNAME "Ryall"
EMAIL "cryalld3@fema.gov"
POINTS 54
END

BEGIN
BARECODE 473
FIRSTNAME "Indira"
LASTNAME "Tumility"
EMAIL "itumilityd4@amazon.co.jp"
POINTS 11
END

BEGIN
BARECODE 474
FIRSTNAME "Portie"
LASTNAME "Hillock"
EMAIL "phillockd5@acquirethisname.com"
POINTS 10
END

BEGIN
BARECODE 475
FIRSTNAME "Kimball"
LASTNAME "Raubenheimer"
EMAIL "kraubenheimerd6@youtube.com"
POINTS 45
END

BEGIN
BARECODE 476
FIRSTNAME "Vernor"
LASTNAME "Eyres"
EMAIL "veyresd7@fc2.com"
POINTS 60
END

BEGIN
BARECODE 477
FIRSTNAME "Laina"
LASTNAME "Gobbet"
EMAIL "lgobbetd8@elpais.com"
POINTS 69
END

BEGIN
BARECODE 478
FIRSTNAME "Roze"
LASTNAME "Bantock"
EMAIL "rbantockd9@twitpic.com"
POINTS 6
END

BEGIN
BARECODE 479
FIRSTNAME "Winni"
LASTNAME "Grinaugh"
EMAIL "wgrinaughda@spiegel.de"
POINTS 67
END

BEGIN
BARECODE 480
FIRSTNAME "Olivia"
LASTNAME "Doherty"
EMAIL "odohertydb@list-manage.com"
POINTS 74
END

BEGIN
BARECODE 481
FIRSTNAME "Rebecca"
LASTNAME "Carrabot"
EMAIL "rcarrabotdc@eepurl.com"
POINTS 48
END

BEGIN
BARECODE 482
FIRSTNAME "Arnold"
LASTNAME "Riordan"
EMAIL "ariordandd@infoseek.co.jp"
POINTS 23
END

BEGIN
BARECODE 483
FIRSTNAME "Patrizio"
LASTNAME "Bubbins"
EMAIL "pbubbinsde@csmonitor.com"
POINTS 8
END

BEGIN
BARECODE 484
FIRSTNAME "Fancie"
LASTNAME "Fumagallo"
EMAIL "ffumagallodf@i2i.jp"
POINTS 19
END

BEGIN
BARECODE 485
FIRSTNAME "Chrystal"
LASTNAME "Clyde"
EMAIL "cclydedg@oaic.gov.au"
POINTS 85
END

BEGIN
BARECODE 486
FIRSTNAME "Jennee"
LASTNAME "Elcoux"
EMAIL "jelcouxdh@hatena.ne.jp"
POINTS 50
END

BEGIN
BARECODE 487
FIRSTNAME "Alberto"
LASTNAME "Womersley"
EMAIL "awomersleydi@amazon.com"
POINTS 13
END

BEGIN
BARECODE 488
FIRSTNAME "Reina"
LASTNAME "Muro"
EMAIL "rmurodj@baidu.com"
POINTS 32
END

BEGIN
BARECODE 489
FIRSTNAME "Clayborn"
LASTNAME "Sutehall"
EMAIL "csutehalldk@simplemachines.org"
POINTS 15
END

BEGIN
BARECODE 490
FIRSTNAME "Zacharia"
LASTNAME "Aspland"
EMAIL "zasplanddl@ifeng.com"
POINTS 26
END

BEGIN
BARECODE 491
FIRSTNAME "Lars"
LASTNAME "Loody"
EMAIL "lloodydm@hao123.com"
POINTS 57
END

BEGIN
BARECODE 492
FIRSTNAME "Ingelbert"
LASTNAME "Carradice"
EMAIL "icarradicedn@goo.gl"
POINTS 8
END
